#==================================
# IVS source Name Translation Table
#==================================
  # File format      : 26/04/2018
  # Date last revised: 27/04/2018
# Columns      Format             Content
#   1          A8                 IVS source name
#                                 Source name used now or in the past in IVS schedules and databases
#   2          A16                J2000 source name long
#                                 ICRF designations following therecommendations of the IAU Task Group on Designations
#   3          A8                 IERS designations source name constructed from B1950 coordinates

1236+842,                ,1236+842
1235+767,                ,1235+767
1234-504,J123715.2-504623,1234-504
1235+512,                ,1235+512
1235+222,                ,1235+222
1235+196,J123736.4+192440,1235+196
1235+208,J123756.5+203418,1235+208
1235+228,                ,1235+228
1235+076,J123802.4+072321,1235+076
1235-197,                ,1235-197
1236-381,J123852.7-382556,1236-381
1236+077,J123924.5+073017,1236+077
1237+301,                ,1237+301
1236+049,J123932.7+044305,1236+049
1237+373,                ,1237+373
1237-101,J123943.0-102328,1237-101
1236-684,J123946.6-684530,1236-684
M104    ,J123959.4-113722,1237-113
1238+702,J124034.7+695830,1238+702
1238-110,                ,1238-110
1238+243,J124047.9+240514,1238+243
1242+864,                ,1242+864
1239+552,J124127.7+545819,1239+552
1239+606,J124129.5+602041,1239+606
1239+170,                ,1239+170
1239+328,                ,1239+328
1239+376,J124209.8+372005,1239+376
1239-044,                ,1239-044
1241+802,                ,1241+802
1240+381,J124251.3+375100,1240+381
1240-294,J124310.6-294322,1240-294
1241+735,                ,1241+735
1241+749,J124345.0+744237,1241+749
1240-679,                ,1240-679
1241+410,                ,1241+410
1241+166,J124357.6+162253,1241+166
1241+198,                ,1241+198
1248+881,                ,1248+881
1241+176,J124410.8+172104,1241+176
1241-262,J124414.6-263325,1241-262
1242+410,J124449.1+404806,1242+410
1242+574,                ,1242+574
1243+764,                ,1243+764
1243-160,J124553.7-161645,1243-160
1243-412,                ,1243-412
1243+440,                ,1243+440
1243-072,J124604.2-073046,1243-072
1244-255,J124646.8-254749,1244-255
1245+710,J124707.5+704645,1245+710
1245+716,                ,1245+716
1245+676,J124733.3+672316,1245+676
1245+261,                ,1245+261
1245-235,J124759.3-234859,1245-235
1246+586,J124818.7+582028,1246+586
1245-062,J124822.9-063209,1245-062
1245-197,J124823.8-195918,1245-197
1245-454,J124828.4-455947,1245-457
1246+206,                ,1246+206
1246+489,J124850.9+483953,1246+489
1246+156,                ,1246+156
1246+213,                ,1246+213
1246+285,J124918.4+281743,1246+285
1246+239,                ,1246+239
1247+454,                ,1247+454
1247+022,J125006.8+015804,1247+022
1247+166,J125009.2+162121,1247+166
1247-442,                ,1247-442
1247+139,J125028.2+134340,1247+139
1247+025,J125032.5+021632,1247+025
1248+762,                ,1248+762
1248+390,                ,1248+390
1248+286,                ,1248+286
1248-170,J125114.4-171713,1248-170
1248-343,                ,1248-343
1248+213,                ,1248+213
1248-350,J125139.2-351839,1248-350
1250+568,                ,1250+568
1250+163,                ,1250+163
1249-673,                ,1249-673
1250-330,J125258.3-331959,1250-330
1250+293,                ,1250+293
1250+532,J125311.9+530111,1250+532
1250+279,                ,1250+279
1251+413,                ,1251+413
1251-407,J125359.5-405930,1251-407
1252+458,J125428.8+453604,1252+458
1251-130,J125431.4-131716,1251-130
1252+192,                ,1252+192
1252+189,                ,1252+189
1251-197,J125437.2-200056,1251-197
1252+119,J125438.2+114105,1252+119
1252+028,J125445.4+023328,1252+028
1251-609,                ,1251-609
1252-441,J125457.5-442456,1252-441
1252+092,J125458.9+085947,1252+092
1251-713,J125459.9-713818,1251-713
1253+185,J125531.7+181750,1253+185
1252-645,                ,1252-645
1253-590,                ,1253-590
3C279   ,J125611.1-054721,1253-055
1254+571,J125614.2+565225,1254+571
1253-216,J125625.5-215521,1253-216
1254+538,                ,1254+538
1254+226,                ,1254+226
1254+077,                ,1254+077
1256+802,J125731.7+795802,1256+802
1257+839,                ,1257+839
1255+327,J125757.2+322929,1255+327
1255-316,J125759.0-315516,1255-316
1256+546,                ,1256+546
1256+009,                ,1256+009
1255-177,J125838.3-180003,1255-177
1256-220,J125854.4-221931,1256-220
1256-175,                ,1256-175
1256-229,J125908.4-231038,1256-229
1256-243,J125912.6-243605,1256-243
1257+519,J125931.1+514056,1257+519
1257+123,J130001.9+120622,1257+123
1257+145,J130020.9+141718,1257+145
1258+287,J130028.5+283010,1258+287
1259+811,                ,1259+811
1258+087,J130036.4+082802,1258+087
1258+145,J130041.0+141729,1258+145
1258+507,J130041.2+502936,1258+507
1257-326,J130042.4-325312,1257-326
1259+468,J130132.6+463402,1259+468
1300+485,J130217.1+481917,1300+485
1259-169,                ,1259-169
1300+693,J130237.9+690251,1300+693
1300+580,J130252.4+574837,1300+580
1300+248,                ,1300+248
1300-105,J130313.8-105117,1300-105
1302+356,                ,1302+356
1302-034,J130443.6-034602,1302-034
1302+641,                ,1302+641
1302+512,                ,1302+512
1302-208,                ,1302-208
1304+791,J130500.0+785435,1304+791
1302+281,                ,1302+281
1302-285,J130508.4-285042,1302-285
1305+825,                ,1305+825
1302-312,                ,1302-312
1302-102,J130533.0-103319,1302-102
1305+822,                ,1305+822
1303+557,J130603.3+552943,1303+557
1305+804,                ,1305+804
1305+805,                ,1305+805
1303-170,J130632.6-171858,1303-170
1305+770,                ,1305+770
1304-318,                ,1304-318
1305+502,J130807.9+495753,1305+502
1310+860,                ,1310+860
1305+042,J130815.5+040109,1305+042
1304-668,                ,1304-668
1306+660,                ,1306+660
1306+360,J130823.7+354637,1306+360
1305-247,J130832.7-245832,1305-247
1303-827,J130838.1-825934,1303-827
1305-241,                ,1305-241
1307+562,J130909.7+555738,1307+562
1306-039,                ,1306-039
1307+433,                ,1307+433
1307+121,J130933.9+115424,1307+121
1306-395,J130948.4-394833,1306-395
1307+343,                ,1307+343
1307+010,                ,1307+010
1308+326,J131028.6+322043,1308+326
1307-556,                ,1307-556
1308+471,J131053.5+465352,1308+471
1308+328,J131059.4+323334,1308+328
1308+554,J131103.2+551354,1308+554
1308+145,J131107.8+141746,1308+145
1310+784,                ,1310+784
1308+172,J131123.8+165844,1308+172
1309+070,                ,1309+070
1308-220,                ,1308-220
1309+257,J131214.2+253113,1309+257
1309+355,                ,1309+355
1310+487,J131243.3+482830,1310+487
1310+314,                ,1310+314
1310-041,J131250.9-042449,1310-041
1310+560,                ,1310+560
1310-271,J131301.4-272258,1310-271
1311+678,J131327.9+673550,1311+678
1311+552,J131337.8+545823,1311+552
1312+240,                ,1312+240
1312+533,J131443.8+530627,1312+533
1312+126,J131501.8+122052,1312+126
1312-533,                ,1312-533
1312+289,J131513.4+284053,1312+289
1313+178,                ,1313+178
1313-333,J131607.9-333859,1313-333
1313+200,J131624.5+194704,1313+200
1314+677,                ,1314+677
1317+825,                ,1317+825
1314-202,J131726.1-203138,1314-202
OP326   ,J131736.4+342515,1315+346
1314-134,J131736.5-134532,1314-134
1315+415,J131739.1+411545,1315+415
1315+183,                ,1315+183
1315+047,                ,1315+047
1315-058,J131833.7-060723,1315-058
1316+109,                ,1316+109
1317+625,                ,1317+625
1316-120,J131912.0-121732,1316-120
NGC5077 ,J131931.6-123925,1316-123
1317+143,                ,1317+143
1317-005,J131938.7-004939,1317-005
1317+520,J131946.1+514805,1317+520
1317-271,                ,1317-271
1317+199,                ,1317+199
1317+389,                ,1317+389
1317+019,J132026.7+014036,1317+019
1318+508,J132042.2+503607,1318+508
1318+459,                ,1318+459
1322+850,                ,1322+850
1318+225,J132111.2+221612,1318+225
1318-434,                ,1318-434
1318-263,J132114.0-263610,1318-263
1322+835,J132145.6+831613,1322+835
1319+220,J132211.4+214812,1319+220
1319+270,                ,1319+270
1320+433,                ,1320+433
1316-840,                ,1316-840
1319-093,J132236.9-093737,1319-093
1319-652,                ,1319-652
1320+394,J132255.6+391207,1320+394
1320-385,J132304.1-384900,1320-385
1320-446,J132304.2-445233,1320-446
1320-338,J132317.1-340712,1320-338
1320-303,                ,1320-303
1320+033,                ,1320+033
1320-140,                ,1320-140
1322+784,                ,1322+784
1320-407,                ,1320-407
1323+799,J132351.5+794251,1323+799
1322+579,                ,1322+579
1321+345,                ,1321+345
1321-323,J132411.8-323535,1321-323
1321+410,J132412.0+404811,1321+410
1321-105,J132425.7-104923,1321-105
1322+479,J132429.3+474320,1322+479
NGC5141 ,J132451.4+362242,1322+366
1322+331,                ,1322+331
1322-078,J132509.6-080448,1322-078
1322-110,J132513.2-111739,1322-110
1323+383,                ,1323+383
1322+214,                ,1322+214
1323+515,                ,1323+515
CEN-A   ,J132527.6-430108,1322-427
1324+758,                ,1324+758
1323+415,                ,1323+415
1323-165,                ,1323-165
1323+321,J132616.5+315409,1323+321
1323+037,                ,1323+037
1324+521,                ,1324+521
1324+448,                ,1324+448
1323-527,J132649.2-525623,1323-527
1324+574,J132650.5+571206,1324+574
1324-047,                ,1324-047
1324+224,J132700.8+221050,1324+224
1325+437,J132720.9+432627,1325+437
1325+504,J132725.1+500849,1325+504
1325-133,                ,1325-133
1325+126,J132754.6+122309,1325+126
1328+826,                ,1328+826
1326+626,                ,1326+626
1325-558,J132901.1-560802,1325-558
1327+504,J132905.8+500926,1327+504
1327+321,J132952.8+315411,1327+321
1326-698,J133011.0-700313,1326-697
1327-311,J133019.0-312259,1327-311
1328+501,                ,1328+501
1328+254,J133037.6+250910,1328+254
1328+522,                ,1328+522
3C286   ,J133108.2+303032,1328+307
1328-263,J133111.6-263909,1328-263
1328+130,                ,1328+130
1328-034,J133129.1-034114,1328-034
1329+174,                ,1329+174
1329+063,J133153.8+060823,1329+063
1329-049,J133204.4-050943,1329-049
1338+870,                ,1338+870
1330+300,                ,1330+300
1329-137,J133230.9-140213,1329-137
1329-665,                ,1329-665
1329-126,J133239.2-125615,1329-126
1330+075,                ,1330+075
1330+476,J133245.2+472222,1330+476
1330+022,J133253.2+020045,1330+022
1330+071,J133304.9+065231,1330+071
1330+276,J133307.4+272518,1330+276
1331+170,J133335.7+164904,1331+170
1330-236,J133338.9-235625,1330-236
1331-195,J133345.1-195042,1331-195
1331-109,                ,1331-109
1331+512,                ,1331+512
1331-115,J133404.1-115014,1331-115
1332+309,                ,1332+309
1332+031,J133511.9+025309,1332+031
1333+459,J133521.9+454238,1333+459
1333+589,J133525.9+584400,1333+589
1333-049,J133556.4-051141,1333-049
1333-082,J133608.2-082951,1333-082
1333+034,                ,1333+034
1333-152,J133634.0-152948,1333-152
1333-186,J133634.3-185241,1333-186
1333-337,J133639.0-335757,1333-337
1337+808,                ,1337+808
1335+658,                ,1335+658
1337+80A,                ,1337+80A
1334+008,                ,1334+008
1335+023,                ,1335+023
1334-127,J133739.7-125724,1334-127
1337+794,                ,1337+794
1335+552,J133749.6+550102,1335+552
1335+519,                ,1335+519
1334-649,J133752.4-650924,1334-649
1336-237,J133901.7-240114,1336-237
1336-063,                ,1336-063
1336-180,                ,1336-180
1336-260,J133919.8-262030,1336-260
1337+637,J133923.7+632858,1337+637
1337-000,                ,1337-000
1337-013,J134004.6-013746,1337-013
1337-033,J134013.3-033520,1337-033
1338+381,J134022.9+375443,1338+381
1338+362,J134036.0+360026,1338+362
1339+696,                ,1339+696
1338-164,                ,1338-164
1338+285,J134115.2+281605,1338+285
1339+129,                ,1339+129
1339-206,J134204.7-205129,1339-206
1339+274,J134208.3+270930,1339+274
1339-287,J134215.3-290041,1339-287
1340+514,                ,1340+514
1340+407,                ,1340+407
1340+289,                ,1340+289
1341+691,J134300.5+685517,1341+691
1341+457,                ,1341+457
1340-175,J134337.4-174755,1340-175
1342+662,J134345.9+660225,1342+662
1342+663,J134408.6+660611,1342+663
1341-171,J134414.4-172340,1341-171
1341+144,                ,1341+144
1342+341,                ,1342+341
1344+793,                ,1344+793
1343+451,J134533.1+445259,1343+451
1343+386,J134536.9+382312,1343+386
1343+537,                ,1343+537
1343+073,J134549.3+070631,1343+073
1343-300,J134551.5-301504,1343-300
1343-601,J134649.0-602429,1343-601
1344+390,                ,1344+390
1344+397,                ,1344+397
1344-180,                ,1344-180
1344+188,J134723.4+183537,1344+188
1345+061,J134731.4+055233,1345+061
1345+125,J134733.3+121724,1345+125
1344-375,J134740.4-375036,1344-375
1345+289,                ,1345+289
1345-164,                ,1345-164
1346-168,                ,1346-168
1346-109,                ,1346-109
1346-306,                ,1346-306
1346-113,J134931.4-113253,1346-113
1347+539,J134934.6+534117,1347+539
1347-218,J135014.0-220441,1347-218
1347+099,J135022.1+094010,1347+099
1348+244,                ,1348+244
1348+392,                ,1348+392
1348+339,                ,1348+339
1347-163,J135036.1-163449,1347-163
1349+617,                ,1349+617
1348+237,J135045.6+233145,1348+237
1349+647,                ,1349+647
1348+308,J135052.7+303453,1348+308
1348+087,J135116.9+083039,1348+087
1350+761,                ,1350+761
1349+388,                ,1349+388
1348-289,J135146.8-291217,1348-289
1349-145,J135152.6-144914,1349-145
1350+559,                ,1350+559
1349+363,                ,1349+363
1349-275,J135228.0-274507,1349-275
1350+493,                ,1350+493
1349+027,                ,1349+027
1349-439,J135256.5-441240,1349-439
1338-876,                ,1338-876
1352+757,J135323.1+753257,1352+757
1351+021,J135351.5+015153,1351+021
1350-662,                ,1350-662
1352+636,                ,1352+636
1351-018,J135406.8-020603,1351-018
1351-244,                ,1351-244
1352-104,J135446.5-104102,1352-104
1353+306,                ,1353+306
1352-632,J135546.6-632642,1352-632
1353-095,                ,1353-095
1354+487,                ,1354+487
1353-341,J135605.3-342110,1353-341
1353-171,J135606.9-172431,1353-171
1354+418,                ,1354+418
1357+799,                ,1357+799
1354+247,                ,1354+247
1354-107,J135646.8-110129,1354-107
1354+195,J135704.4+191907,1354+195
1354-174,J135706.0-174401,1354-174
1354-152,J135711.2-152728,1354-152
1355+441,J135740.5+435359,1355+441
1357+769,J135755.3+764321,1357+769
1400+839,                ,1400+839
1355+115,J135822.4+111932,1355+115
1358+791,                ,1358+791
1356+478,J135840.6+473758,1356+478
1401+835,                ,1401+835
1355-416,J135900.1-415252,1355-416
1357+559,                ,1357+559
1356+022,J135927.1+015954,1356+022
1357+363,                ,1357+363
1357+404,J135938.0+401138,1357+404
1357+273,                ,1357+273
1357+227,                ,1357+227
1357-187,J140003.8-185811,1357-187
1357-101,                ,1357-101
1358+624,J140028.6+621038,1358+624
1406+863,                ,1406+863
1358+046,                ,1358+046
1358-090,J140105.3-091631,1358-090
1358-298,J140134.9-300436,1358-298
1400+588,J140145.6+583542,1400+588
1359-281,J140202.4-282225,1359-281
1400+162,                ,1400+162
1400-181,                ,1400-181
1400-184,J140248.5-184047,1400-184
1400+064,                ,1400+064
1402+660,J140405.2+655137,1402+660
1401+000,J140412.1-001325,1401+000
1402+077,J140432.9+072846,1402+077
1402-012,J140445.8-013021,1402-012
1402+044,J140501.1+041535,1402+044
1403+411,J140507.7+405657,1403+411
1403+345,                ,1403+345
1401-688,                ,1401-688
1402-144,J140532.8-144018,1402-144
1403-107,                ,1403-107
1403-085,J140600.7-084806,1403-085
1403+192,                ,1403+192
1404+253,                ,1404+253
1406+787,J140636.5+782810,1406+787
1404+347,J140653.8+343337,1404+347
1405+586,                ,1405+586
OQ208   ,J140700.3+282714,1404+286
1406+767,                ,1406+767
1404-267,J140729.7-270104,1404-267
1405+530,                ,1405+530
1404-342,J140754.9-343128,1404-342
1406+564,J140812.9+561332,1406+564
1407+691,J140819.0+685450,1407+691
1407+653,                ,1407+653
1405-287,J140849.6-290023,1405-287
1406-076,J140856.4-075226,1406-076
1407+369,                ,1407+369
1406-230,J140911.9-231549,1406-230
1406-267,J140950.1-265736,1406-267
1407+022,J141004.6+020306,1407+022
1407-188,                ,1407-188
1409+619,                ,1409+619
1408+077,J141035.0+073121,1408+077
1409+625,                ,1409+625
1408+008,                ,1408+008
1409+373,J141114.5+370535,1409+373
1409+595,                ,1409+595
1411+746,                ,1411+746
1410+530,                ,1410+530
1409+218,J141154.8+213423,1409+218
1410+322,                ,1410+322
1410+138,J141236.3+133438,1410+138
1411+453,                ,1411+453
1411+153,                ,1411+153
1412+461,J141414.8+455448,1412+461
1415+793,                ,1415+793
1412+196,                ,1412+196
1412-279,                ,1412-279
1412+087,                ,1412+087
1412-097,J141520.8-095558,1412-097
1412-368,J141526.0-370526,1412-368
1413+373,J141528.4+370621,1413+373
1414+652,                ,1414+652
1413+487,                ,1413+487
1413+135,J141558.8+132023,1413+135
1413+349,J141604.1+344436,1413+349
1414+129,                ,1414+129
1413-168,J141634.3-170545,1413-168
1414+462,                ,1414+462
1415+463,J141708.1+460705,1415+463
1414+200,                ,1414+200
1418+812,                ,1418+812
1415+223,                ,1415+223
1423+857,                ,1423+857
1415+385,                ,1415+385
1414-596,                ,1414-596
1415+172,                ,1415+172
1418+784,                ,1418+784
1416+159,                ,1416+159
1415-349,J141858.9-350942,1415-349
1416+067,J141908.1+062834,1416+067
1416-516,                ,1416-516
1418+546,J141946.5+542314,1418+546
1417+385,J141946.6+382148,1417+385
1419+762,                ,1419+762
1417-192,J141949.7-192825,1417-192
1417+273,J141959.2+270625,1417+273
1417+375,J142000.3+372134,1417+375
1416-374,                ,1416-374
1417+172,                ,1417+172
1419+391,                ,1419+391
1418-065,J142107.7-064356,1418-065
1419+286,                ,1419+286
1421+754,                ,1421+754
1419+469,J142123.0+464547,1419+469
1418-192,J142136.9-193118,1418-192
1418-481,                ,1418-481
1418-198,                ,1418-198
1419+104,                ,1419+104
1420+584,                ,1420+584
1422+763,                ,1422+763
1420+501,                ,1420+501
1420+326,J142230.3+322310,1420+326
1419-229,                ,1419-229
1420+044,                ,1420+044
1423+772,                ,1423+772
1421+482,J142306.1+480210,1421+482
1421+511,J142314.1+505537,1421+511
1420-006,                ,1420-006
1421+122,J142330.1+115951,1421+122
1420-220,J142340.8-221817,1420-220
1417-782,J142343.5-782934,1418-782
1421+048,                ,1421+048
1421-138,J142416.0-140702,1421-138
1421-490,                ,1421-490
1422+473,J142437.0+470556,1422+473
1422+23C,                ,1422+23C
1422+231,                ,1422+231
1422+268,                ,1422+268
1420-725,J142452.2-724117,1420-724
1422+364,                ,1422+364
1420-679,J142455.5-680758,1420-679
1422-249,J142523.0-251306,1422-249
1423+146,J142549.0+142456,1423+146
1423+400,                ,1423+400
1427+799,                ,1427+799
1423+154,                ,1423+154
1424+366,J142637.0+362509,1424+366
1425+575,                ,1425+575
1424+240,J142700.3+234800,1424+240
TON202  ,                ,1425+267
1425+034,                ,1425+034
1424-328,J142741.3-330531,1424-328
1424-418,J142756.2-420619,1424-418
1425+167,                ,1425+167
1426+394,                ,1426+394
1426+568,                ,1426+568
1425-156,                ,1425-156
NGC5635 ,                ,1426+276
1426+212,                ,1426+212
1427+634,                ,1427+634
1427+543,J142921.8+540611,1427+543
1426-206,                ,1426-206
1427+263,                ,1427+263
1427+109,J143009.7+104326,1427+109
1428+321,                ,1428+321
1428+422,J143023.7+420436,1428+422
1427+000,                ,1427+000
1428+370,J143040.5+364903,1428+370
1429+400,J143120.5+395241,1429+400
1429+249,                ,1429+249
NGC5675 ,J143239.8+361807,1430+365
1430-178,J143257.6-180135,1430-178
1430+011,                ,1430+011
1430-155,J143321.4-154844,1430-155
1424-834,                ,1424-834
1432+422,J143405.6+420315,1432+422
1432+547,                ,1432+547
1431-115,J143421.1-114619,1431-115
1432+428,                ,1432+428
1432+200,J143439.7+195200,1432+200
1433+548,                ,1433+548
1433+304,J143535.4+301224,1433+304
1433-040,J143539.9-041455,1433-040
1436+763,J143547.1+760525,1436+763
1433+177,                ,1433+177
1438+802,                ,1438+802
1434+235,J143640.9+232103,1434+235
1435+638,J143645.8+633637,1435+638
1434-185,                ,1434-185
1434+053,                ,1434+053
1434-295,                ,1434-295
1435+514,                ,1435+514
1435+019,                ,1435+019
1435+315,                ,1435+315
1435-218,J143809.4-220454,1435-218
1435-311,                ,1435-311
1436+445,J143828.5+441812,1436+445
1437+624,J143844.7+621154,1437+624
1436-070,                ,1436-070
1436+373,J143853.6+371035,1436+373
1437+443,                ,1437+443
1436+214,J143908.9+211450,1436+214
1437+374,                ,1437+374
1437+331,J143923.6+325354,1437+331
1436-167,                ,1436-167
1438+501,J143946.9+495805,1438+501
1437-153,J143956.8-153150,1437-153
1439+613,                ,1439+613
1437+061,                ,1437+061
1438+385,J144022.3+382013,1438+385
1438+016,J144033.6+012705,1438+016
1438+021,J144059.4+015744,1438+021
1438-390,                ,1438-390
1438-328,J144119.8-330324,1438-328
1438-347,J144123.9-345645,1438-347
1438-151,J144145.4-152336,1438-151
1440+635,J144158.6+631833,1440+635
1439+327,J144200.1+323420,1439+327
1439+066,                ,1439+066
1440+309,                ,1440+309
1441+522,J144302.7+520137,1441+522
1440-285,                ,1440-285
1440+255,                ,1440+255
1440-220,                ,1440-220
1443+773,                ,1443+773
1441-058,                ,1441-058
1441+252,J144356.8+250144,1441+252
1442+637,J144358.6+633226,1442+637
1442+031,                ,1442+031
1442+167,                ,1442+167
1442+117,                ,1442+117
1445+752,                ,1445+752
1442-087,                ,1442-087
OQ172   ,J144516.4+095836,1442+101
1443+248,                ,1443+248
1443+189,                ,1443+189
1442-245,                ,1442-245
1443-162,J144553.3-162901,1443-162
1443+199,                ,1443+199
1444+175,J144635.3+172107,1444+175
1443-085,                ,1443-085
1444+313,                ,1444+313
1444+217,                ,1444+217
1447+771,                ,1447+771
1444+195,                ,1444+195
1445-161,J144815.0-162024,1445-161
1448+762,J144828.7+760111,1448+762
1446+042,J144850.3+040219,1446+042
1446-111,J144851.1-112215,1446-111
1447+536,                ,1447+536
1446-005,J144916.5-004519,1446-005
1447+425,                ,1447+425
1448+093,J145031.1+091027,1448+093
1449+522,                ,1449+522
1448-232,J145102.5-232931,1448-232
1449+139,J145131.4+134324,1449+139
1449-012,J145147.4-012735,1449-012
1450+641,J145157.3+635719,1450+641
1450+455,J145224.6+452223,1450+455
1448-648,J145239.6-650203,1448-648
1450-218,                ,1450-218
1451+352,J145318.5+350539,1451+352
1450-251,J145344.2-252247,1450-251
1451+106,J145344.2+102557,1451+106
1455+804,                ,1455+804
1451+270,J145353.6+264833,1451+270
1451+094,J145359.7+091543,1451+094
1450-338,J145402.4-340057,1450-338
1452+496,                ,1452+496
1452+166,J145420.8+162424,1452+166
1452+516,                ,1452+516
1451-375,J145427.4-374733,1451-375
1452+301,J145432.2+295558,1452+301
1451-400,J145432.9-401232,1451-400
1451-248,J145446.6-250512,1451-248
1453+438,                ,1453+438
1452-168,J145502.8-170013,1452-168
1453+217,J145531.8+213139,1453+217
1454+593,                ,1454+593
1454+447,J145554.1+443137,1454+447
1454+510,J145608.1+504836,1454+510
1454-060,                ,1454-060
1454-354,J145726.7-353909,1454-354
1455+080,J145738.1+074954,1455+080
1455+247,J145743.4+243507,1455+247
1456+641,                ,1456+641
1455+098,J145752.5+093816,1455+098
1455+348,                ,1455+348
1456+375,J145844.7+372021,1456+375
1456+044,J145859.3+041613,1456+044
3C309.1 ,J145907.5+714019,1458+718
1456-367,J145915.7-365547,1456-367
1457+156,                ,1457+156
1456-179,                ,1456-179
1457+449,J145935.4+444207,1457+449
1457+273,                ,1457+273
1457+338,                ,1457+338
1500+755,                ,1500+755
1458+088,J150034.0+083941,1458+088
1459+480,J150048.6+475115,1459+480
1457-237,J150051.8-235820,1457-237
HD132742,                ,1458-083
1458-391,J150134.7-391839,1458-391
1511+863,                ,1511+863
1459-149,J150225.0-150852,1459-149
1500+340,                ,1500+340
1500+094,J150300.8+091758,1500+094
1511+859,                ,1511+859
1501+481,                ,1501+481
1500+045,J150328.8+041948,1500+045
1502+481,                ,1502+481
1501+043,                ,1501+043
1502+323,                ,1502+323
1501-026,                ,1501-026
1502+330,J150407.5+324921,1502+330
1502+106,J150424.9+102939,1502+106
1502+224,                ,1502+224
1502+291,J150426.6+285430,1502+291
1506+805,                ,1506+805
1503+604,                ,1503+604
1503+548,                ,1503+548
1501-343,J150502.3-343256,1501-343
1502+036,J150506.4+032630,1502+036
1503+335,                ,1503+335
1503-091,J150603.0-091912,1503-091
1504+441,                ,1504+441
1504+377,J150609.5+373051,1504+377
1510+835,J150624.7+831928,1510+835
1505+497,J150644.1+493355,1505+497
1505+428,J150653.0+423923,1505+428
1504-166,J150704.7-165230,1504-166
1505+514,J150711.6+511716,1505+514
1504+127,J150721.7+123629,1504+127
1506+591,                ,1506+591
1505+044,J150759.7+041511,1505+044
1506+340,                ,1506+340
1505+190,                ,1505+190
1506+339,                ,1506+339
1509+756,                ,1509+756
1505-156,J150835.7-154831,1505-156
1505-496,J150838.9-495302,1505-496
1505-304,J150852.9-303629,1505-304
1506+288,                ,1506+288
1506+209,                ,1506+209
1506+163,J150910.1+161127,1506+163
1506-074,J150920.5-073548,1506-074
1507+480,                ,1507+480
1507+161,                ,1507+161
1508+572,J151002.9+570243,1508+572
1508-111,                ,1508-111
1508-055,J151053.5-054307,1508-055
1508+223,                ,1508+223
1509+348,                ,1509+348
1509+054,J151141.2+051809,1509+054
1508-325,                ,1508-325
1509+158,                ,1509+158
1510+472,                ,1510+472
1509+022,J151215.7+020316,1509+022
1511+648,                ,1511+648
1509-282,                ,1509-282
1510-089,J151250.5-090559,1510-089
1508-656,J151251.5-655302,1508-656
1509-564,                ,1509-564
1516+819,                ,1516+819
1510-319,                ,1510-319
1510-421,                ,1510-421
1511+238,J151340.1+233835,1511+238
1511-100,J151344.8-101200,1511-100
1511-210,J151356.9-211457,1511-210
1512+297,                ,1512+297
1512+030,J151434.7+025248,1512+030
1512+291,                ,1512+291
1511-476,J151440.0-474829,1511-476
1511-360,                ,1511-360
1512+370,                ,1512+370
1511-558,                ,1511-558
1513+251,                ,1513+251
1514+004,J151640.2+001501,1514+004
1513-381,                ,1513-381
1514+055,                ,1514+055
1514+197,J151656.7+193212,1514+197
1514+257,                ,1514+257
1514-261,                ,1514-261
1514-241,J151741.8-242219,1514-241
1517+502,                ,1517+502
1517-116,J151944.7-115144,1517-116
1517+204,                ,1517+204
1519+567,                ,1519+567
1518+162,                ,1518+162
1517-385,                ,1517-385
1518+314,                ,1518+314
1522+791,J152102.7+785830,1522+791
1518+046,J152114.4+043021,1518+046
1518+170,                ,1518+170
1519+181,J152117.5+175601,1519+181
1518+045,J152122.5+042030,1518+045
1520+437,J152149.6+433639,1520+437
1520+319,J152209.9+314414,1520+319
1519-294,J152225.4-293625,1519-294
1519-273,J152237.6-273010,1519-273
1520+283,                ,1520+283
1520+344,                ,1520+344
1524+769,                ,1524+769
1520-330,                ,1520-330
1520-334,                ,1520-334
1522+291,                ,1522+291
1521-300,J152433.4-301221,1521-300
1525+737,                ,1525+737
1522+155,J152441.6+152121,1522+155
1522+113,J152502.9+110744,1522+113
1523+532,                ,1523+532
1525+613,                ,1525+613
1523-042,J152615.0-042510,1523-042
1523-172,                ,1523-172
1524+167,                ,1524+167
1526+670,J152642.8+665054,1526+670
1525+610,                ,1525+610
1524-136,J152659.4-135100,1524-136
1524+173,                ,1524+173
1525+314,J152718.7+311524,1525+314
1525+155,                ,1525+155
1529+790,                ,1529+790
1532+824,                ,1532+824
1526+384,                ,1526+384
1526+321,                ,1526+321
1529+697,                ,1529+697
1526-189,                ,1526-189
1528+381,J153016.2+375831,1528+381
1527-196,                ,1527-196
1528+240,                ,1528+240
1535+830,                ,1535+830
1532+789,                ,1532+789
1529+512,                ,1529+512
1532+772,                ,1532+772
1528-274,                ,1528-274
1531+722,J153133.5+720641,1531+722
1529+346,                ,1529+346
1528-509,                ,1528-509
1529-271,J153202.5-271637,1529-271
1529-195,                ,1529-195
1532+680,J153243.3+675514,1532+680
1529-131,J153245.3-131910,1529-131
1530+239,J153246.3+234405,1530+239
1529-373,                ,1529-373
1530-041,J153314.2-042116,1530-041
1528-684,                ,1528-684
1532+485,                ,1532+485
1530-536,                ,1530-536
1531-379,                ,1531-379
1531-225,                ,1531-225
1531-221,J153423.5-221854,1531-221
1533+495,                ,1533+495
1532+016,J153452.4+013104,1532+016
